run_id	save_rate	average_reward	save_lift	reward_lift	alignment	trust	regression	status	mutation_type	description
52	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	synced strategy_arms for pause_plan_relief (8 strategies)
52	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	synced strategy_arms for downgrade_lite_switch (8 strategies)
52	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	synced strategy_arms for targeted_discount_20 (8 strategies)
52	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	synced strategy_arms for targeted_discount_40 (8 strategies)
52	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	synced strategy_arms for concierge_recovery (8 strategies)
52	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	synced strategy_arms for exam_sprint_focus (8 strategies)
52	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	synced strategy_arms for feature_value_recap (8 strategies)
52	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	synced strategy_arms for billing_clarity_reset (8 strategies)
52	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	synced strategy_arms for control_empathic_exit (8 strategies)
52	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	pruned pause_plan_relief: ['s192', 's191', 's190']
52	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	pruned downgrade_lite_switch: ['s194', 's195', 's193']
52	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	pruned targeted_discount_20: ['s144', 's197', 's198']
52	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	pruned targeted_discount_40: ['s199', 's201', 's200']
52	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	pruned concierge_recovery: ['s203', 's204', 's202']
52	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	pruned exam_sprint_focus: ['s125', 's207', 's205']
52	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	pruned feature_value_recap: ['s208', 's210', 's209']
52	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	pruned billing_clarity_reset: ['s50', 's213', 's211']
52	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	pruned control_empathic_exit: ['s216', 's215', 's214']
52	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generation 8 complete
53	0.7567	0.7634	0.0000	0.0000	0.4536	0.7972	pass	discard	context_arms	[Deadline Operator] [LLM] context graduating|free|exam_sprint_focus alpha+=3, beta+=-1 — For exam- or deadline-driven free users nearing graduation, a small prior boost to exam_sprint_focus should increase routing toward the most urgency-aligned save action without introducing deceptive pressure or broad trust risk.
54	0.7567	0.7634	0.0000	0.0000	0.4536	0.7972	pass	discard	context_arms	[Win-Back Researcher] [LLM] context break|free|pause_plan_relief alpha+=2, beta+=-1 — Users signaling a break on the free plan look like classic fatigued users, and modestly favoring pause_plan_relief in this high-fit context should lift saves by offering a low-pressure comeback path without reducing trust.
55	0.7628	0.7503	0.0060	-0.0131	0.4781	0.8073	fail	discard	arm_priors	[Retention Psychologist] [LLM] downgrade_lite_switch alpha+=2, beta+=-1 — Boosting downgrade_lite_switch slightly should increase saves by preserving learner identity and streak momentum with a lower-commitment option, while staying more trust-safe than pushing discounts.
56	0.7567	0.7634	0.0000	0.0000	0.4536	0.7972	pass	discard	discount_cap	[Offer Economist] [LLM] discount_cap 1 -> 0 — Discount arms show decent save rates but past discount-prior boosts hurt reward and triggered regression, so temporarily setting the 30-day discount cap to zero should shift traffic toward strong non-discount saves like pause and downgrade, improving save efficiency without eroding trust or LTV.
57	0.7567	0.7634	0.0000	0.0000	0.4536	0.7972	pass	discard	context_arms	[Lifecycle Strategist] [LLM] context break|free|pause_plan_relief alpha+=2, beta+=-1 — Users signaling a temporary break are a strong lifecycle match for pause over cancellation, and reinforcing this high-performing context-specific arm should lift saves without adding trust risk.
58	0.7567	0.7634	0.0000	0.0000	0.4536	0.7972	pass	discard	context_arms	[Support Concierge] [LLM] context price|free|concierge_recovery alpha+=2, beta+=-1 — Price-sensitive free users already show promising concierge recovery performance and a modest context-level prior boost should route more of this high-trust, high-save segment to human help without broadly overcommitting the arm.
59	0.7567	0.7634	0.0000	0.0000	0.4536	0.7972	pass	discard	reason_routing	[Trust Guardian] [LLM] deny targeted_discount_40 for feature_gap — Blocking a steep discount for feature-gap cancellations avoids teaching users that missing product value is solved with price cuts, preserving trust while steering traffic toward better-fit non-manipulative saves.
60	0.7567	0.7634	0.0000	0.0000	0.4536	0.7972	pass	discard	exploration_rate	[Experiment Operator] [LLM] exploration_rate 0.150 -> 0.060 — With only 300 resolved outcomes and several strong non-discount arms already clearly outperforming control, lowering exploration from 0.15 to 0.06 should reduce waste on weak/uncertain traffic while preserving enough learning to protect trust and continue validating winners.
60	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated pause_plan_relief:s217
60	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated pause_plan_relief:s218
60	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated pause_plan_relief:s219
60	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated downgrade_lite_switch:s220
60	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated downgrade_lite_switch:s221
60	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated downgrade_lite_switch:s222
60	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated targeted_discount_20:s223
60	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated targeted_discount_20:s224
60	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated targeted_discount_20:s225
60	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated targeted_discount_40:s226
60	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated targeted_discount_40:s227
60	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated targeted_discount_40:s228
60	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated concierge_recovery:s229
60	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated concierge_recovery:s230
60	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated concierge_recovery:s231
60	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated exam_sprint_focus:s232
60	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated exam_sprint_focus:s233
60	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated exam_sprint_focus:s234
60	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated feature_value_recap:s235
60	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated feature_value_recap:s236
60	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated feature_value_recap:s237
60	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated billing_clarity_reset:s238
60	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated billing_clarity_reset:s239
60	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated billing_clarity_reset:s240
60	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated control_empathic_exit:s241
60	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated control_empathic_exit:s242
60	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated control_empathic_exit:s243
60	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	synced strategy_arms for pause_plan_relief (8 strategies)
60	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	synced strategy_arms for downgrade_lite_switch (8 strategies)
60	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	synced strategy_arms for targeted_discount_20 (8 strategies)
60	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	synced strategy_arms for targeted_discount_40 (8 strategies)
60	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	synced strategy_arms for concierge_recovery (8 strategies)
60	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	synced strategy_arms for exam_sprint_focus (8 strategies)
60	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	synced strategy_arms for feature_value_recap (8 strategies)
60	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	synced strategy_arms for billing_clarity_reset (8 strategies)
60	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	synced strategy_arms for control_empathic_exit (8 strategies)
60	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	pruned pause_plan_relief: ['s219', 's218', 's217']
60	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	pruned downgrade_lite_switch: ['s220', 's222', 's221']
60	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	pruned targeted_discount_20: ['s224', 's223', 's225']
60	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	pruned targeted_discount_40: ['s227', 's226', 's228']
60	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	pruned concierge_recovery: ['s176', 's229', 's231']
60	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	pruned exam_sprint_focus: ['s233', 's234', 's232']
60	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	pruned feature_value_recap: ['s236', 's235', 's237']
60	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	pruned billing_clarity_reset: ['s238', 's239', 's240']
60	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	pruned control_empathic_exit: ['s241', 's243', 's242']
60	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generation 9 complete
61	0.7557	0.7634	-0.0011	0.0000	0.4508	0.7990	pass	discard	context_arms	[Product Storyteller] [LLM] context feature_gap|free|feature_value_recap alpha+=3, beta+=-1 — Users canceling for feature gaps on the free plan are currently overexposed to a near-zero-win control path, so biasing this context toward feature_value_recap should improve saves by surfacing already-created product value without relying on discounting.
62	0.7568	0.7634	0.0000	0.0000	0.4536	0.7981	pass	discard	context_arms	[Deadline Operator] [LLM] context graduating|free|exam_sprint_focus alpha+=3, beta+=-1 — For exam-deadline users on free plans, the next few days are likely the highest-leverage retention window, so modestly favoring exam_sprint_focus in this context should lift saves without undermining trust.
63	0.7568	0.7634	0.0000	0.0000	0.4536	0.7981	pass	discard	context_arms	[Win-Back Researcher] [LLM] context break|free|pause_plan_relief alpha+=3, beta+=0 — Users signaling a break on the free plan are classic dormant/fatigued cases, and strengthening pause_plan_relief in this proven high-win context should raise saves by favoring a low-pressure comeback path that preserves trust.
64	0.7568	0.7634	0.0000	0.0000	0.4536	0.7981	pass	discard	context_arms	[Retention Psychologist] [LLM] context graduating|free|downgrade_lite_switch alpha+=2, beta+=0 — Learners signaling graduation respond well to preserving identity and momentum via a lighter continuation path, and this context already shows strong observed saves without requiring trust-eroding discount pressure.
65	0.7787	0.7819	0.0219	0.0185	0.4918	0.7807	pass	keep	arm_priors	[Offer Economist] [LLM] targeted_discount_20 alpha+=3, beta+=0 — A modest prior boost to targeted_discount_20 should shift discount traffic toward the lower-cost offer that already shows strong saves, improving the discount efficiency frontier without the trust risk or LTV damage of over-favoring 40% off.
66	0.7787	0.7819	0.0000	0.0000	0.4918	0.7807	pass	discard	context_arms	[Lifecycle Strategist] [LLM] context graduating|free|downgrade_lite_switch alpha+=3, beta+=0 — Users signaling graduation are in a clear lifecycle transition where a lighter plan matches reduced future need, and this context already shows the strongest observed save pattern without adding trust risk.
67	0.7647	0.7857	-0.0140	0.0038	0.4262	0.7914	pass	discard	arm_priors	[Support Concierge] [LLM] concierge_recovery alpha+=4, beta+=0 — Concierge recovery already shows strong global conversion with trust-preserving upside, so a modest alpha lift should route more traffic toward warm human handoff without overcommitting or increasing risky exploration.
68	0.7787	0.7819	0.0000	0.0000	0.4918	0.7807	pass	discard	reason_routing	[Trust Guardian] [LLM] deny targeted_discount_40 for quality_bug — Blocking a deep discount for quality_bug prevents a trust-eroding, manipulative mismatch and should shift traffic toward more credible recovery options without materially hurting saves.
69	0.7787	0.7819	0.0000	0.0000	0.4918	0.7807	pass	discard	exploration_rate	[Experiment Operator] [LLM] exploration_rate 0.150 -> 0.080 — With only 300 resolved outcomes and several strong arms already showing clear advantage over a near-zero control, reducing exploration from 0.15 to 0.08 should shift more traffic to proven non-discount save actions while preserving enough learning to avoid harming trust.
70	0.7739	0.7824	-0.0048	0.0005	0.4836	0.7826	pass	discard	arm_priors	[Product Storyteller] [LLM] feature_value_recap alpha+=4, beta+=0 — Feature value recap is a strong non-discount, trust-preserving save path with solid global performance, so modestly favoring it should increase saves by helping more users recognize value already created before escalating to offers.
70	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated pause_plan_relief:s244
70	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated pause_plan_relief:s245
70	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated pause_plan_relief:s246
70	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated downgrade_lite_switch:s247
70	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated downgrade_lite_switch:s248
70	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated downgrade_lite_switch:s249
70	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated targeted_discount_20:s250
70	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated targeted_discount_20:s251
70	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated targeted_discount_20:s252
70	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated targeted_discount_40:s253
70	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated targeted_discount_40:s254
70	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated targeted_discount_40:s255
70	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated concierge_recovery:s256
70	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated concierge_recovery:s257
70	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated concierge_recovery:s258
70	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated exam_sprint_focus:s259
70	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated exam_sprint_focus:s260
70	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated exam_sprint_focus:s261
70	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated feature_value_recap:s262
70	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated feature_value_recap:s263
70	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated feature_value_recap:s264
70	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated billing_clarity_reset:s265
70	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated billing_clarity_reset:s266
70	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated billing_clarity_reset:s267
70	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated control_empathic_exit:s268
70	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated control_empathic_exit:s269
70	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated control_empathic_exit:s270
70	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	synced strategy_arms for pause_plan_relief (8 strategies)
70	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	synced strategy_arms for downgrade_lite_switch (8 strategies)
70	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	synced strategy_arms for targeted_discount_20 (8 strategies)
70	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	synced strategy_arms for targeted_discount_40 (8 strategies)
70	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	synced strategy_arms for concierge_recovery (8 strategies)
70	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	synced strategy_arms for exam_sprint_focus (8 strategies)
70	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	synced strategy_arms for feature_value_recap (8 strategies)
70	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	synced strategy_arms for billing_clarity_reset (8 strategies)
70	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	synced strategy_arms for control_empathic_exit (8 strategies)
70	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	pruned pause_plan_relief: ['s246', 's244', 's245']
70	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	pruned downgrade_lite_switch: ['s248', 's249', 's247']
70	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	pruned targeted_discount_20: ['s252', 's251', 's250']
70	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	pruned targeted_discount_40: ['s253', 's12', 's254']
70	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	pruned concierge_recovery: ['s230', 's258', 's257']
70	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	pruned exam_sprint_focus: ['s259', 's261', 's260']
70	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	pruned feature_value_recap: ['s263', 's262', 's264']
70	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	pruned billing_clarity_reset: ['s267', 's265', 's266']
70	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	pruned control_empathic_exit: ['s162', 's188', 's270']
70	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generation 10 complete
71	0.7751	0.7862	-0.0022	0.0051	0.5109	0.7720	pass	discard	arm_priors	[Deadline Operator] [LLM] exam_sprint_focus alpha+=4, beta+=0 — Exam/goal-driven urgency is a high-trust fit for users near deadlines, and a modest prior boost should increase exposure to exam_sprint_focus enough to learn faster without overcommitting given its small-sample but promising strategy quality.
72	0.7773	0.7811	0.0000	0.0000	0.4918	0.7813	pass	discard	context_arms	[Win-Back Researcher] [LLM] context break|free|pause_plan_relief alpha+=3, beta+=0 — For dormant or fatigued users explicitly signaling a break, reinforcing pause_plan_relief in this context should increase saves by favoring a low-pressure comeback path that aligns with trust-preserving intent.
73	0.7614	0.7623	-0.0158	-0.0188	0.5383	0.7903	fail	discard	arm_priors	[Retention Psychologist] [LLM] pause_plan_relief alpha+=4, beta+=0 — Favoring pause_plan_relief should improve save_rate by preserving learner identity and habit continuity during temporary motivation dips, leveraging a strong observed win rate without introducing trust risk.
74	0.7773	0.7811	0.0000	0.0000	0.4918	0.7813	pass	discard	discount_cap	[Offer Economist] [LLM] discount_cap 1 -> 0 — Discount arms are not clearly outperforming non-discount saves enough to justify subsidy, and removing discount eligibility should shift traffic toward stronger trust-preserving options like pause and downgrade while avoiding unnecessary LTV erosion.
75	0.7773	0.7811	0.0000	0.0000	0.4918	0.7813	pass	discard	context_arms	[Lifecycle Strategist] [LLM] context break|free|pause_plan_relief alpha+=3, beta+=0 — Users signaling a temporary break on the free plan match a pause intervention lifecycle-wise, and this context already shows strong early performance, so modestly favoring it should lift saves without creating trust risk.
75	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated pause_plan_relief:s271
75	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated pause_plan_relief:s272
75	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated pause_plan_relief:s273
75	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated downgrade_lite_switch:s274
75	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated downgrade_lite_switch:s275
75	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated downgrade_lite_switch:s276
75	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated targeted_discount_20:s277
75	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated targeted_discount_20:s278
75	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated targeted_discount_20:s279
75	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated targeted_discount_40:s280
75	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated targeted_discount_40:s281
75	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated targeted_discount_40:s282
75	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated concierge_recovery:s283
75	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated concierge_recovery:s284
75	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated concierge_recovery:s285
75	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated exam_sprint_focus:s286
75	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated exam_sprint_focus:s287
75	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated exam_sprint_focus:s288
75	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated feature_value_recap:s289
75	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated feature_value_recap:s290
75	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated feature_value_recap:s291
75	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated billing_clarity_reset:s292
75	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated billing_clarity_reset:s293
75	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated billing_clarity_reset:s294
75	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated control_empathic_exit:s295
75	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated control_empathic_exit:s296
75	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generated control_empathic_exit:s297
75	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	synced strategy_arms for pause_plan_relief (8 strategies)
75	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	synced strategy_arms for downgrade_lite_switch (8 strategies)
75	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	synced strategy_arms for targeted_discount_20 (8 strategies)
75	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	synced strategy_arms for targeted_discount_40 (8 strategies)
75	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	synced strategy_arms for concierge_recovery (8 strategies)
75	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	synced strategy_arms for exam_sprint_focus (8 strategies)
75	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	synced strategy_arms for feature_value_recap (8 strategies)
75	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	synced strategy_arms for billing_clarity_reset (8 strategies)
75	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	synced strategy_arms for control_empathic_exit (8 strategies)
75	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	pruned pause_plan_relief: ['s272', 's271', 's273']
75	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	pruned downgrade_lite_switch: ['s274', 's276', 's275']
75	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	pruned targeted_discount_20: ['s277', 's279', 's278']
75	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	pruned targeted_discount_40: ['s280', 's281', 's282']
75	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	pruned concierge_recovery: ['s285', 's284', 's283']
75	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	pruned exam_sprint_focus: ['s287', 's70', 's288']
75	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	pruned feature_value_recap: ['s291', 's289', 's290']
75	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	pruned billing_clarity_reset: ['s292', 's293', 's294']
75	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	pruned control_empathic_exit: ['s296', 's295', 's297']
75	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	pass	keep	generation_round	generation 11 complete
76	0.7773	0.7811	0.0000	0.0000	0.4918	0.7813	pass	discard	context_arms	[Support Concierge] [LLM] context price|free|concierge_recovery alpha+=3, beta+=0 — A small prior boost for concierge_recovery in price-driven free-plan cancels leans into the strongest trust-preserving human-support path where early context performance is already positive.
77	0.7773	0.7811	0.0000	0.0000	0.4918	0.7813	pass	discard	reason_routing	[Trust Guardian] [LLM] deny targeted_discount_40 for feature_gap — Blocking a deep discount for feature-gap cancellations avoids the manipulative feeling of paying users to overlook product shortcomings while steering those cases toward more trust-preserving saves like downgrade, recap, or exit.
78	0.7773	0.7811	0.0000	0.0000	0.4918	0.7813	pass	discard	exploration_rate	[Experiment Operator] [LLM] exploration_rate 0.150 -> 0.060 — With only 300 resolved outcomes and several strong non-discount arms already separating from a near-zero control, lowering exploration to 0.06 should shift more traffic to likely winners and improve save_rate while preserving enough learning to avoid trust-harming overcommitment.
79	0.7773	0.7811	0.0000	0.0000	0.4918	0.7813	pass	discard	context_arms	[Product Storyteller] [LLM] context feature_gap|free|feature_value_recap alpha+=3, beta+=0 — Users canceling for feature gaps on the free plan are a strong fit for value-realization messaging, and boosting feature_value_recap in this context should redirect traffic away from a near-zero-performing control without relying on discounts.
